"","AGE","POP","time","SEX"
"822",13,-570743,2018,"Male"
"823",14,-589365,2018,"Male"
"824",15,-601163,2018,"Male"
"825",16,-611275,2018,"Male"
"826",17,-619177,2018,"Male"
"827",18,-618291,2018,"Male"
"828",19,-656189,2018,"Male"
"829",20,-659133,2018,"Male"
"830",21,-660175,2018,"Male"
"831",22,-672483,2018,"Male"
"832",23,-675694,2018,"Male"
"833",24,-624415,2018,"Male"
"834",25,-617995,2018,"Male"
"835",26,-628622,2018,"Male"
"836",27,-616485,2018,"Male"
"837",28,-607881,2018,"Male"
"838",29,-618495,2018,"Male"
"839",30,-646026,2018,"Male"
"840",31,-668741,2018,"Male"
"841",32,-684986,2018,"Male"
"842",33,-706460,2018,"Male"
"843",34,-725842,2018,"Male"
"844",35,-729325,2018,"Male"
"845",36,-731627,2018,"Male"
"846",37,-750838,2018,"Male"
"847",38,-785161,2018,"Male"
"848",39,-771452,2018,"Male"
"849",40,-799057,2018,"Male"
"850",41,-821582,2018,"Male"
"851",42,-849174,2018,"Male"
"852",43,-897951,2018,"Male"
"853",44,-959239,2018,"Male"
"854",45,-962213,2018,"Male"
"855",46,-939053,2018,"Male"
"856",47,-914609,2018,"Male"
"857",48,-889405,2018,"Male"
"858",49,-890533,2018,"Male"
"859",50,-870720,2018,"Male"
"860",51,-817128,2018,"Male"
"861",52,-721168,2018,"Male"
"862",53,-826949,2018,"Male"
"863",54,-797845,2018,"Male"
"864",55,-774177,2018,"Male"
"865",56,-750150,2018,"Male"
"866",57,-747165,2018,"Male"
"867",58,-751697,2018,"Male"
"868",59,-763063,2018,"Male"
"869",60,-739629,2018,"Male"
"870",61,-729265,2018,"Male"
"871",62,-763001,2018,"Male"
"872",63,-779891,2018,"Male"
"873",64,-790559,2018,"Male"
"874",65,-829607,2018,"Male"
"875",66,-868393,2018,"Male"
"876",67,-916618,2018,"Male"
"877",68,-978840,2018,"Male"
"878",69,-1035931,2018,"Male"
"879",70,-1005915,2018,"Male"
"880",71,-870767,2018,"Male"
"881",72,-609570,2018,"Male"
"882",73,-659571,2018,"Male"
"883",74,-734511,2018,"Male"
"884",75,-707107,2018,"Male"
"885",76,-700249,2018,"Male"
"886",77,-651126,2018,"Male"
"887",78,-567307,2018,"Male"
"888",79,-484486,2018,"Male"
"889",80,-490582,2018,"Male"
"890",81,-476505,2018,"Male"
"891",82,-442193,2018,"Male"
"892",83,-393995,2018,"Male"
"893",84,-352178,2018,"Male"
"894",85,-322170,2018,"Male"
"895",86,-287997,2018,"Male"
"896",87,-249271,2018,"Male"
"897",88,-212400,2018,"Male"
"898",89,-181180,2018,"Male"
"899",90,-152024,2018,"Male"
"900",91,-124967,2018,"Male"
"901",92,-99652,2018,"Male"
"902",93,-75092,2018,"Male"
"903",94,-53352,2018,"Male"
"904",95,-37520,2018,"Male"
"905",96,-26823,2018,"Male"
"906",97,-19291,2018,"Male"
"907",98,-13934,2018,"Male"
"908",99,-8564,2018,"Male"
"909",100,-16172,2018,"Male"
"910",0,-482822,2019,"Male"
"911",1,-491656,2019,"Male"
"912",2,-500803,2019,"Male"
"913",3,-510287,2019,"Male"
"914",4,-520243,2019,"Male"
"915",5,-530603,2019,"Male"
"916",6,-541386,2019,"Male"
"917",7,-552102,2019,"Male"
"918",8,-561871,2019,"Male"
"919",9,-570817,2019,"Male"
"920",10,-579729,2019,"Male"
"921",11,-583335,2019,"Male"
"922",12,-580371,2019,"Male"
"923",13,-567278,2019,"Male"
"924",14,-570692,2019,"Male"
"925",15,-589305,2019,"Male"
"926",16,-601066,2019,"Male"
"927",17,-611141,2019,"Male"
"928",18,-619013,2019,"Male"
"929",19,-618102,2019,"Male"
"930",20,-655963,2019,"Male"
"931",21,-658874,2019,"Male"
"932",22,-659891,2019,"Male"
"933",23,-672194,2019,"Male"
"934",24,-675412,2019,"Male"
"935",25,-624157,2019,"Male"
"936",26,-617741,2019,"Male"
"937",27,-628354,2019,"Male"
"938",28,-616209,2019,"Male"
"939",29,-607588,2019,"Male"
"940",30,-618190,2019,"Male"
"941",31,-645712,2019,"Male"
"942",32,-668400,2019,"Male"
"943",33,-684635,2019,"Male"
"944",34,-706079,2019,"Male"
"945",35,-725399,2019,"Male"
"946",36,-728865,2019,"Male"
"947",37,-731132,2019,"Male"
"948",38,-750276,2019,"Male"
"949",39,-784516,2019,"Male"
"950",40,-770760,2019,"Male"
"951",41,-798271,2019,"Male"
"952",42,-820704,2019,"Male"
"953",43,-848205,2019,"Male"
"954",44,-896814,2019,"Male"
"955",45,-957903,2019,"Male"
"956",46,-960760,2019,"Male"
"957",47,-937483,2019,"Male"
"958",48,-912946,2019,"Male"
"959",49,-887649,2019,"Male"
"960",50,-888551,2019,"Male"
"961",51,-868589,2019,"Male"
"962",52,-814944,2019,"Male"
"963",53,-719033,2019,"Male"
"964",54,-824291,2019,"Male"
"965",55,-795056,2019,"Male"
"966",56,-771195,2019,"Male"
"967",57,-746976,2019,"Male"
"968",58,-743665,2019,"Male"
"969",59,-747771,2019,"Male"
"970",60,-758714,2019,"Male"
"971",61,-735015,2019,"Male"
"972",62,-724213,2019,"Male"
"973",63,-757522,2019,"Male"
"974",64,-773926,2019,"Male"
"975",65,-783591,2019,"Male"
"976",66,-821710,2019,"Male"
"977",67,-859461,2019,"Male"
"978",68,-906234,2019,"Male"
"979",69,-966802,2019,"Male"
"980",70,-1022207,2019,"Male"
"981",71,-991131,2019,"Male"
"982",72,-856220,2019,"Male"
"983",73,-598246,2019,"Male"
"984",74,-645953,2019,"Male"
"985",75,-717465,2019,"Male"
"986",76,-688372,2019,"Male"
"987",77,-679481,2019,"Male"
"988",78,-629558,2019,"Male"
"989",79,-546084,2019,"Male"
"990",80,-464073,2019,"Male"
"991",81,-467474,2019,"Male"
"992",82,-451644,2019,"Male"
"993",83,-416349,2019,"Male"
"994",84,-368131,2019,"Male"
"995",85,-326316,2019,"Male"
"996",86,-296052,2019,"Male"
"997",87,-262388,2019,"Male"
"998",88,-224638,2019,"Male"
"999",89,-188998,2019,"Male"
"1000",90,-159377,2019,"Male"
"1001",91,-132030,2019,"Male"
"1002",92,-106865,2019,"Male"
"1003",93,-83738,2019,"Male"
"1004",94,-61889,2019,"Male"
"1005",95,-43197,2019,"Male"
"1006",96,-29775,2019,"Male"
"1007",97,-20828,2019,"Male"
"1008",98,-14639,2019,"Male"
"1009",99,-10319,2019,"Male"
"1010",100,-17086,2019,"Male"
"1011",0,-474647,2020,"Male"
"1012",1,-482701,2020,"Male"
"1013",2,-491545,2020,"Male"
"1014",3,-500737,2020,"Male"
"1015",4,-510231,2020,"Male"
"1016",5,-520192,2020,"Male"
"1017",6,-530557,2020,"Male"
"1018",7,-541344,2020,"Male"
"1019",8,-552064,2020,"Male"
"1020",9,-561831,2020,"Male"
"1021",10,-570779,2020,"Male"
"1022",11,-579695,2020,"Male"
"1023",12,-583301,2020,"Male"
"1024",13,-580331,2020,"Male"
"1025",14,-567228,2020,"Male"
"1026",15,-570636,2020,"Male"
"1027",16,-589213,2020,"Male"
"1028",17,-600938,2020,"Male"
"1029",18,-610985,2020,"Male"
"1030",19,-618830,2020,"Male"
"1031",20,-617896,2020,"Male"
"1032",21,-655715,2020,"Male"
"1033",22,-658600,2020,"Male"
"1034",23,-659617,2020,"Male"
"1035",24,-671922,2020,"Male"
"1036",25,-675143,2020,"Male"
"1037",26,-623910,2020,"Male"
"1038",27,-617487,2020,"Male"
"1039",28,-628083,2020,"Male"
"1040",29,-615922,2020,"Male"
"1041",30,-607300,2020,"Male"
"1042",31,-617900,2020,"Male"
"1043",32,-645395,2020,"Male"
"1044",33,-668069,2020,"Male"
"1045",34,-684279,2020,"Male"
"1046",35,-705665,2020,"Male"
"1047",36,-724957,2020,"Male"
"1048",37,-728390,2020,"Male"
"1049",38,-730604,2020,"Male"
"1050",39,-749683,2020,"Male"
"1051",40,-783838,2020,"Male"
"1052",41,-770029,2020,"Male"
"1053",42,-797449,2020,"Male"
"1054",43,-819801,2020,"Male"
"1055",44,-847170,2020,"Male"
"1056",45,-895608,2020,"Male"
"1057",46,-956507,2020,"Male"
"1058",47,-959209,2020,"Male"
"1059",48,-935837,2020,"Male"
"1060",49,-911204,2020,"Male"
"1061",50,-885741,2020,"Male"
"1062",51,-886450,2020,"Male"
"1063",52,-866346,2020,"Male"
"1064",53,-812611,2020,"Male"
"1065",54,-716798,2020,"Male"
"1066",55,-821503,2020,"Male"
"1067",56,-792092,2020,"Male"
"1068",57,-768036,2020,"Male"
"1069",58,-743589,2020,"Male"
"1070",59,-739904,2020,"Male"
"1071",60,-743647,2020,"Male"
"1072",61,-754132,2020,"Male"
"1073",62,-730086,2020,"Male"
"1074",63,-719176,2020,"Male"
"1075",64,-751902,2020,"Male"
"1076",65,-767311,2020,"Male"
"1077",66,-776348,2020,"Male"
"1078",67,-813496,2020,"Male"
"1079",68,-849992,2020,"Male"
"1080",69,-895387,2020,"Male"
"1081",70,-954326,2020,"Male"
"1082",71,-1007565,2020,"Male"
"1083",72,-974988,2020,"Male"
"1084",73,-840704,2020,"Male"
"1085",74,-586191,2020,"Male"
"1086",75,-631315,2020,"Male"
"1087",76,-698901,2020,"Male"
"1088",77,-668426,2020,"Male"
"1089",78,-657480,2020,"Male"
"1090",79,-606525,2020,"Male"
"1091",80,-523573,2020,"Male"
"1092",81,-442675,2020,"Male"
"1093",82,-443584,2020,"Male"
"1094",83,-425774,2020,"Male"
"1095",84,-389551,2020,"Male"
"1096",85,-341612,2020,"Male"
"1097",86,-300350,2020,"Male"
"1098",87,-270196,2020,"Male"
"1099",88,-236907,2020,"Male"
"1100",89,-200306,2020,"Male"
"1101",90,-166626,2020,"Male"
"1102",91,-138746,2020,"Male"
"1103",92,-113197,2020,"Male"
"1104",93,-90054,2020,"Male"
"1105",94,-69227,2020,"Male"
"1106",95,-50272,2020,"Male"
"1107",96,-34397,2020,"Male"
"1108",97,-23205,2020,"Male"
"1109",98,-15866,2020,"Male"
"1110",99,-10885,2020,"Male"
"1111",100,-19015,2020,"Male"
"1112",0,-467478,2021,"Male"
"1113",1,-474530,2021,"Male"
"1114",2,-482595,2021,"Male"
"1115",3,-491482,2021,"Male"
"1116",4,-500684,2021,"Male"
"1117",5,-510182,2021,"Male"
"1118",6,-520147,2021,"Male"
"1119",7,-530518,2021,"Male"
"1120",8,-541307,2021,"Male"
"1121",9,-552026,2021,"Male"
"1122",10,-561795,2021,"Male"
"1123",11,-570746,2021,"Male"
"1124",12,-579662,2021,"Male"
"1125",13,-583262,2021,"Male"
"1126",14,-580282,2021,"Male"
"1127",15,-567173,2021,"Male"
"1128",16,-570550,2021,"Male"
"1129",17,-589091,2021,"Male"
"1130",18,-600789,2021,"Male"
"1131",19,-610811,2021,"Male"
"1132",20,-618631,2021,"Male"
"1133",21,-617670,2021,"Male"
"1134",22,-655452,2021,"Male"
"1135",23,-658336,2021,"Male"
"1136",24,-659360,2021,"Male"
"1137",25,-671662,2021,"Male"
"1138",26,-674885,2021,"Male"
"1139",27,-623663,2021,"Male"
"1140",28,-617229,2021,"Male"
"1141",29,-627802,2021,"Male"
"1142",30,-615640,2021,"Male"
"1143",31,-607025,2021,"Male"
"1144",32,-617607,2021,"Male"
"1145",33,-645087,2021,"Male"
"1146",34,-667734,2021,"Male"
"1147",35,-683892,2021,"Male"
"1148",36,-705251,2021,"Male"
"1149",37,-724502,2021,"Male"
"1150",38,-727882,2021,"Male"
"1151",39,-730047,2021,"Male"
"1152",40,-749058,2021,"Male"
"1153",41,-783122,2021,"Male"
"1154",42,-769264,2021,"Male"
"1155",43,-796603,2021,"Male"
"1156",44,-818836,2021,"Male"
"1157",45,-846071,2021,"Male"
"1158",46,-894346,2021,"Male"
"1159",47,-955015,2021,"Male"
"1160",48,-957582,2021,"Male"
"1161",49,-934112,2021,"Male"
"1162",50,-909310,2021,"Male"
"1163",51,-883717,2021,"Male"
"1164",52,-884237,2021,"Male"
"1165",53,-863948,2021,"Male"
"1166",54,-810167,2021,"Male"
"1167",55,-714451,2021,"Male"
"1168",56,-818538,2021,"Male"
"1169",57,-788949,2021,"Male"
"1170",58,-764662,2021,"Male"
"1171",59,-739948,2021,"Male"
"1172",60,-735951,2021,"Male"
"1173",61,-739298,2021,"Male"
"1174",62,-749235,2021,"Male"
"1175",63,-725164,2021,"Male"
"1176",64,-714000,2021,"Male"
"1177",65,-745664,2021,"Male"
"1178",66,-760423,2021,"Male"
"1179",67,-768802,2021,"Male"
"1180",68,-804777,2021,"Male"
"1181",69,-840086,2021,"Male"
"1182",70,-884128,2021,"Male"
"1183",71,-940998,2021,"Male"
"1184",72,-991558,2021,"Male"
"1185",73,-957747,2021,"Male"
"1186",74,-824164,2021,"Male"
"1187",75,-573218,2021,"Male"
"1188",76,-615356,2021,"Male"
"1189",77,-679108,2021,"Male"
"1190",78,-647263,2021,"Male"
"1191",79,-633948,2021,"Male"
"1192",80,-582055,2021,"Male"
"1193",81,-499934,2021,"Male"
"1194",82,-420509,2021,"Male"
"1195",83,-418677,2021,"Male"
"1196",84,-398896,2021,"Male"
"1197",85,-362016,2021,"Male"
"1198",86,-314924,2021,"Male"
"1199",87,-274579,2021,"Male"
"1200",88,-244406,2021,"Male"
"1201",89,-211673,2021,"Male"
"1202",90,-176978,2021,"Male"
"1203",91,-145391,2021,"Male"
"1204",92,-119255,2021,"Male"
"1205",93,-95650,2021,"Male"
"1206",94,-74671,2021,"Male"
"1207",95,-56410,2021,"Male"
"1208",96,-40165,2021,"Male"
"1209",97,-26902,2021,"Male"
"1210",98,-17742,2021,"Male"
"1211",99,-11844,2021,"Male"
"1212",100,-20804,2021,"Male"
"1213",0,-461239,2022,"Male"
"1214",1,-467366,2022,"Male"
"1215",2,-474429,2022,"Male"
"1216",3,-482535,2022,"Male"
"1217",4,-491430,2022,"Male"
"1218",5,-500638,2022,"Male"
"1219",6,-510139,2022,"Male"
"1220",7,-520109,2022,"Male"
"1221",8,-530483,2022,"Male"
"1222",9,-541271,2022,"Male"
"1223",10,-551991,2022,"Male"
"1224",11,-561763,2022,"Male"
"1225",12,-570715,2022,"Male"
"1226",13,-579624,2022,"Male"
"1227",14,-583214,2022,"Male"
"1228",15,-580227,2022,"Male"
"1229",16,-567090,2022,"Male"
"1230",17,-570436,2022,"Male"
"1231",18,-588950,2022,"Male"
"1232",19,-600623,2022,"Male"
"1233",20,-610621,2022,"Male"
"1234",21,-618412,2022,"Male"
"1235",22,-617431,2022,"Male"
"1236",23,-655197,2022,"Male"
"1237",24,-658088,2022,"Male"
"1238",25,-659115,2022,"Male"
"1239",26,-671414,2022,"Male"
"1240",27,-674626,2022,"Male"
"1241",28,-623412,2022,"Male"
"1242",29,-616962,2022,"Male"
"1243",30,-627524,2022,"Male"
"1244",31,-615372,2022,"Male"
"1245",32,-606748,2022,"Male"
"1246",33,-617322,2022,"Male"
"1247",34,-644775,2022,"Male"
"1248",35,-667369,2022,"Male"
"1249",36,-683505,2022,"Male"
"1250",37,-704824,2022,"Male"
"1251",38,-724016,2022,"Male"
"1252",39,-727346,2022,"Male"
"1253",40,-729460,2022,"Male"
"1254",41,-748398,2022,"Male"
"1255",42,-782372,2022,"Male"
"1256",43,-768475,2022,"Male"
"1257",44,-795698,2022,"Male"
"1258",45,-817810,2022,"Male"
"1259",46,-844919,2022,"Male"
"1260",47,-892998,2022,"Male"
"1261",48,-953449,2022,"Male"
"1262",49,-955875,2022,"Male"
"1263",50,-932235,2022,"Male"
"1264",51,-907300,2022,"Male"
"1265",52,-881582,2022,"Male"
"1266",53,-881869,2022,"Male"
"1267",54,-861433,2022,"Male"
"1268",55,-807599,2022,"Male"
"1269",56,-711952,2022,"Male"
"1270",57,-815391,2022,"Male"
"1271",58,-785591,2022,"Male"
"1272",59,-761033,2022,"Male"
"1273",60,-736118,2022,"Male"
"1274",61,-731781,2022,"Male"
"1275",62,-734647,2022,"Male"
"1276",63,-744337,2022,"Male"
"1277",64,-720098,2022,"Male"
"1278",65,-708249,2022,"Male"
"1279",66,-739159,2022,"Male"
"1280",67,-753235,2022,"Male"
"1281",68,-760782,2022,"Male"
"1282",69,-795641,2022,"Male"
"1283",70,-829789,2022,"Male"
"1284",71,-872084,2022,"Male"
"1285",72,-926413,2022,"Male"
"1286",73,-974441,2022,"Male"
"1287",74,-939344,2022,"Male"
"1288",75,-806343,2022,"Male"
"1289",76,-559057,2022,"Male"
"1290",77,-598319,2022,"Male"
"1291",78,-658076,2022,"Male"
"1292",79,-624594,2022,"Male"
"1293",80,-608908,2022,"Male"
"1294",81,-556314,2022,"Male"
"1295",82,-475399,2022,"Male"
"1296",83,-397356,2022,"Male"
"1297",84,-392750,2022,"Male"
"1298",85,-371222,2022,"Male"
"1299",86,-334241,2022,"Male"
"1300",87,-288371,2022,"Male"
"1301",88,-248812,2022,"Male"
"1302",89,-218801,2022,"Male"
"1303",90,-187412,2022,"Male"
"1304",91,-154770,2022,"Male"
"1305",92,-125271,2022,"Male"
"1306",93,-101036,2022,"Male"
"1307",94,-79541,2022,"Male"
"1308",95,-61032,2022,"Male"
"1309",96,-45215,2022,"Male"
"1310",97,-31521,2022,"Male"
"1311",98,-20644,2022,"Male"
"1312",99,-13294,2022,"Male"
"1313",100,-22786,2022,"Male"
"1314",0,-455625,2023,"Male"
"1315",1,-461131,2023,"Male"
"1316",2,-467269,2023,"Male"
"1317",3,-474371,2023,"Male"
"1318",4,-482486,2023,"Male"
"1319",5,-491385,2023,"Male"
"1320",6,-500598,2023,"Male"
"1321",7,-510103,2023,"Male"
"1322",8,-520075,2023,"Male"
"1323",9,-530448,2023,"Male"
"1324",10,-541238,2023,"Male"
"1325",11,-551960,2023,"Male"
"1326",12,-561734,2023,"Male"
"1327",13,-570678,2023,"Male"
"1328",14,-579577,2023,"Male"
"1329",15,-583161,2023,"Male"
"1330",16,-580144,2023,"Male"
"1331",17,-566980,2023,"Male"
"1332",18,-570304,2023,"Male"
"1333",19,-588793,2023,"Male"
"1334",20,-600442,2023,"Male"
"1335",21,-610413,2023,"Male"
"1336",22,-618180,2023,"Male"
"1337",23,-617199,2023,"Male"
"1338",24,-654959,2023,"Male"
"1339",25,-657851,2023,"Male"
"1340",26,-658880,2023,"Male"
"1341",27,-671165,2023,"Male"
"1342",28,-674364,2023,"Male"
"1343",29,-623151,2023,"Male"
"1344",30,-616700,2023,"Male"
"1345",31,-627260,2023,"Male"
"1346",32,-615100,2023,"Male"
"1347",33,-606479,2023,"Male"
"1348",34,-617034,2023,"Male"
"1349",35,-644435,2023,"Male"
"1350",36,-667004,2023,"Male"
"1351",37,-683106,2023,"Male"
"1352",38,-704367,2023,"Male"
"1353",39,-723502,2023,"Male"
"1354",40,-726782,2023,"Male"
"1355",41,-728840,2023,"Male"
"1356",42,-747706,2023,"Male"
"1357",43,-781598,2023,"Male"
"1358",44,-767632,2023,"Male"
"1359",45,-794735,2023,"Male"
"1360",46,-816735,2023,"Male"
"1361",47,-843688,2023,"Male"
"1362",48,-891582,2023,"Male"
"1363",49,-951806,2023,"Male"
"1364",50,-954017,2023,"Male"
"1365",51,-930242,2023,"Male"
"1366",52,-905180,2023,"Male"
"1367",53,-879297,2023,"Male"
"1368",54,-879385,2023,"Male"
"1369",55,-858788,2023,"Male"
"1370",56,-804863,2023,"Male"
"1371",57,-709300,2023,"Male"
"1372",58,-812027,2023,"Male"
"1373",59,-781979,2023,"Male"
"1374",60,-757216,2023,"Male"
"1375",61,-732077,2023,"Male"
"1376",62,-727320,2023,"Male"
"1377",63,-729990,2023,"Male"
"1378",64,-739291,2023,"Male"
"1379",65,-714467,2023,"Male"
"1380",66,-702245,2023,"Male"
"1381",67,-732362,2023,"Male"
"1382",68,-745587,2023,"Male"
"1383",69,-752371,2023,"Male"
"1384",70,-786134,2023,"Male"
"1385",71,-818764,2023,"Male"
"1386",72,-858896,2023,"Male"
"1387",73,-910801,2023,"Male"
"1388",74,-956155,2023,"Male"
"1389",75,-919499,2023,"Male"
"1390",76,-786876,2023,"Male"
"1391",77,-543924,2023,"Male"
"1392",78,-580194,2023,"Male"
"1393",79,-635523,2023,"Male"
"1394",80,-600442,2023,"Male"
"1395",81,-582531,2023,"Male"
"1396",82,-529556,2023,"Male"
"1397",83,-449733,2023,"Male"
"1398",84,-373216,2023,"Male"
"1399",85,-366006,2023,"Male"
"1400",86,-343253,2023,"Male"
"1401",87,-306549,2023,"Male"
"1402",88,-261765,2023,"Male"
"1403",89,-223175,2023,"Male"
"1404",90,-194121,2023,"Male"
"1405",91,-164255,2023,"Male"
"1406",92,-133672,2023,"Male"
"1407",93,-106410,2023,"Male"
"1408",94,-84259,2023,"Male"
"1409",95,-65208,2023,"Male"
"1410",96,-49076,2023,"Male"
"1411",97,-35604,2023,"Male"
"1412",98,-24275,2023,"Male"
"1413",99,-15526,2023,"Male"
"1414",100,-25266,2023,"Male"
"1415",0,-450500,2024,"Male"
"1416",1,-455521,2024,"Male"
"1417",2,-461037,2024,"Male"
"1418",3,-467214,2024,"Male"
"1419",4,-474324,2024,"Male"
"1420",5,-482443,2024,"Male"
"1421",6,-491346,2024,"Male"
"1422",7,-500563,2024,"Male"
"1423",8,-510071,2024,"Male"
"1424",9,-520042,2024,"Male"
"1425",10,-530416,2024,"Male"
"1426",11,-541209,2024,"Male"
"1427",12,-551931,2024,"Male"
"1428",13,-561699,2024,"Male"
"1429",14,-570634,2024,"Male"
"1430",15,-579525,2024,"Male"
"1431",16,-583081,2024,"Male"
"1432",17,-580034,2024,"Male"
"1433",18,-566853,2024,"Male"
"1434",19,-570157,2024,"Male"
"1435",20,-588621,2024,"Male"
"1436",21,-600245,2024,"Male"
"1437",22,-610191,2024,"Male"
"1438",23,-617956,2024,"Male"
"1439",24,-616982,2024,"Male"
"1440",25,-654731,2024,"Male"
"1441",26,-657624,2024,"Male"
"1442",27,-658645,2024,"Male"
"1443",28,-670913,2024,"Male"
"1444",29,-674092,2024,"Male"
"1445",30,-622895,2024,"Male"
"1446",31,-616450,2024,"Male"
"1447",32,-626993,2024,"Male"
"1448",33,-614836,2024,"Male"
"1449",34,-606206,2024,"Male"
"1450",35,-616720,2024,"Male"
"1451",36,-644095,2024,"Male"
"1452",37,-666628,2024,"Male"
"1453",38,-682679,2024,"Male"
"1454",39,-703885,2024,"Male"
"1455",40,-722961,2024,"Male"
"1456",41,-726186,2024,"Male"
"1457",42,-728190,2024,"Male"
"1458",43,-746992,2024,"Male"
"1459",44,-780770,2024,"Male"
"1460",45,-766735,2024,"Male"
"1461",46,-793725,2024,"Male"
"1462",47,-815585,2024,"Male"
"1463",48,-842395,2024,"Male"
"1464",49,-890096,2024,"Male"
"1465",50,-950017,2024,"Male"
"1466",51,-952044,2024,"Male"
"1467",52,-928140,2024,"Male"
"1468",53,-902910,2024,"Male"
"1469",54,-876900,2024,"Male"
"1470",55,-876770,2024,"Male"
"1471",56,-855969,2024,"Male"
"1472",57,-801957,2024,"Male"
"1473",58,-706465,2024,"Male"
"1474",59,-808409,2024,"Male"
"1475",60,-778180,2024,"Male"
"1476",61,-753188,2024,"Male"
"1477",62,-727753,2024,"Male"
"1478",63,-722849,2024,"Male"
"1479",64,-725187,2024,"Male"
"1480",65,-733678,2024,"Male"
"1481",66,-708582,2024,"Male"
"1482",67,-695965,2024,"Male"
"1483",68,-725124,2024,"Male"
"1484",69,-737558,2024,"Male"
"1485",70,-743608,2024,"Male"
"1486",71,-775946,2024,"Male"
"1487",72,-806683,2024,"Male"
"1488",73,-844767,2024,"Male"
"1489",74,-894108,2024,"Male"
"1490",75,-936419,2024,"Male"
"1491",76,-897805,2024,"Male"
"1492",77,-766053,2024,"Male"
"1493",78,-527807,2024,"Male"
"1494",79,-560737,2024,"Male"
"1495",80,-611464,2024,"Male"
"1496",81,-574966,2024,"Male"
"1497",82,-555070,2024,"Male"
"1498",83,-501522,2024,"Male"
"1499",84,-422930,2024,"Male"
"1500",85,-348274,2024,"Male"
"1501",86,-338925,2024,"Male"
"1502",87,-315308,2024,"Male"
"1503",88,-278744,2024,"Male"
"1504",89,-235235,2024,"Male"
"1505",90,-198403,2024,"Male"
"1506",91,-170505,2024,"Male"
"1507",92,-142197,2024,"Male"
"1508",93,-113839,2024,"Male"
"1509",94,-88989,2024,"Male"
"1510",95,-69281,2024,"Male"
"1511",96,-52598,2024,"Male"
"1512",97,-38774,2024,"Male"
"1513",98,-27515,2024,"Male"
"1514",99,-18325,2024,"Male"
"1515",100,-28669,2024,"Male"
"1516",0,-445959,2025,"Male"
"1517",1,-450399,2025,"Male"
"1518",2,-455431,2025,"Male"
"1519",3,-460984,2025,"Male"
"1520",4,-467169,2025,"Male"
"1521",5,-474282,2025,"Male"
"1522",6,-482406,2025,"Male"
"1523",7,-491313,2025,"Male"
"1524",8,-500532,2025,"Male"
"1525",9,-510040,2025,"Male"
"1526",10,-520011,2025,"Male"
"1527",11,-530388,2025,"Male"
"1528",12,-541182,2025,"Male"
"1529",13,-551897,2025,"Male"
"1530",14,-561656,2025,"Male"
"1531",15,-570585,2025,"Male"
"1532",16,-579447,2025,"Male"
"1533",17,-582975,2025,"Male"
"1534",18,-579908,2025,"Male"
"1535",19,-566711,2025,"Male"
"1536",20,-569997,2025,"Male"
"1537",21,-588434,2025,"Male"
"1538",22,-600034,2025,"Male"
"1539",23,-609977,2025,"Male"
"1540",24,-617746,2025,"Male"
"1541",25,-616775,2025,"Male"
"1542",26,-654512,2025,"Male"
"1543",27,-657397,2025,"Male"
"1544",28,-658407,2025,"Male"
"1545",29,-670652,2025,"Male"
"1546",30,-673825,2025,"Male"
